target_id	length	eff_length	est_counts	tpm
G7147;G7147.1(-)	2355	2206	205	3.74279
G7148;G7148.1(+)	1853	1704	79	1.86726
G7149;G7149.1(-)	1257	1108	2102.01	76.4085
G7149;G7149.2(-)	1675	1526	97.9916	2.58632
G7149;G7149.3(-)	1086	937	0	0
G7150;G7150.1(+)	1965	1816	209	4.6353
G7151;G7151.1(+)	1479	1330	270	8.17635
G7152;G7152.1(+)	1286	1137	124.155	4.39796
G7152;G7152.2(+)	1112	963	118.845	4.97051
G7153;G7153.1(+)	726	577	78	5.4446
G7154;G7154.1(+)	641	492	593	48.5441
G7155;G7155.1(-)	630	481	35	2.93069
G7156;G7156.1(+)	1660	1511	0	0
G7156;G7156.2(+)	1813	1664	2081	50.3693
G7157;G7157.1(-)	486	337	95	11.3538
G7158;G7158.1(-)	1417	1268	112	3.55751
G7159;G7159.1(-)	1586	1437	728	20.4043
G7160;G7160.1(-)	1789	1640	149	3.65923
G7161;G7161.1(-)	799	650	319	19.7663
G7162;G7162.1(+)	1587	1438	738	20.6702
G7163;G7163.1(+)	1069	920	297	13.0022
G7164;G7164.1(+)	560	411	0.475585	0.0466051
G7164;G7164.2(+)	1491	1342	30.974	0.929592
G7164;G7164.3(+)	753	604	1478.55	98.5931
G7165;G7165.1(+)	1527	1378	3348	97.8551
G7166;G7166.1(+)	1715	1566	329	8.46158
G7167;G7167.1(+)	1529	1380	240	7.00454
G7168;G7168.1(+)	1918	1769	0	0
G7168;G7168.2(+)	1747	1598	18	0.453673
G7169;G7169.1(-)	1330	1181	286	9.75357
G7170;G7170.1(+)	1857	1708	3447	81.2832
G7171;G7171.1(+)	1290	1141	181.792	6.41706
G7171;G7171.2(+)	1329	1180	20.2082	0.689751
G7172;G7172.1(-)	2569	2420	1575	26.2127
G7173;G7173.1(+)	1635	1486	480	13.0098
G7174;G7174.1(-)	1209	1060	591	22.4558
G7174;G7174.2(-)	1098	949	0	0
G7174;G7174.3(-)	932	783	0	0
G7175;G7175.1(-)	2501	2352	513	8.78471
G7176;G7176.1(-)	478	329	0	0
G7177;G7177.1(+)	358	209	16	3.08334
G7178;G7178.1(+)	164	26.7235	5	7.5357
G7179;G7179.1(-)	2108	1959	660	13.5693
G7180;G7180.1(-)	2386	2237	595	10.7127
G7181;G7181.1(-)	351	202	0	0
G7181;G7181.2(-)	1237	1088	93.491	3.46089
G7181;G7181.3(-)	1320	1171	12.509	0.430243
G7182;G7182.1(-)	3010	2861	941	13.247
G7183;G7183.1(-)	1070	921	73.9014	3.23177
G7184;G7184.1(+)	2829	2680	806	12.1129
G7185;G7185.1(-)	1006	857	55	2.58481
G7186;G7186.1(+)	1851	1702	118	2.79235
G7187;G7187.1(-)	1743	1594	299	7.55492
G7188;G7188.1(+)	676	527	25478	1947.16
G7189;G7189.1(+)	2019	1870	1404.65	30.2534
G7189;G7189.2(+)	227	78.0817	83.3489	42.993
G7190;G7190.1(+)	885	736	72	3.94005
G7191;G7191.1(-)	1959	1810	86	1.91367
G7192;G7192.1(-)	744	595	4222	285.791
G7193;G7193.1(-)	823	674	189	11.294
G7194;G7194.1(+)	959	810	114	5.66849
G7195;G7195.1(+)	1766	1617	108.706	2.70764
G7195;G7195.2(+)	1647	1498	501.884	13.494
G7195;G7195.3(+)	1662	1513	220.977	5.88241
G7196;G7196.1(+)	1148	999	158.044	6.37177
G7197;G7197.1(+)	1246	1097	276	10.1333
G7198;G7198.1(-)	1931	1782	965	21.8106
G7199;G7199.1(-)	1253	1104	170	6.20193
G7200;G7200.1(-)	996	847	567	26.9617
G7201;G7201.1(-)	2025	1876	1244.8	26.7249
G7202;G7202.1(+)	1045	896	27	1.21368
G7203;G7203.1(-)	1419	1270	980	31.0792
G7204;G7204.1(-)	1825	1676	208.888	5.0198
G7204;G7204.2(-)	1705	1556	17398.9	450.36
G7204;G7204.3(-)	1225	1076	0	0
G7204;G7204.4(-)	1781	1632	317.168	7.82738
G7204;G7204.5(-)	1602	1453	0.00588827	0.000163219
G7204;G7204.6(-)	1497	1348	0	0
G7204;G7204.7(-)	940	791	49.0429	2.49716
G7204;G7204.8(-)	188	42.2472	0	0
G7205;G7205.1(+)	653	504	71	5.67381
G7206;G7206.1(+)	1593	1444	144	4.01645
G7207;G7207.1(-)	1356	1207	1028	34.3031
G7208;G7208.1(-)	1583	1434	213	5.98243
G7209;G7209.1(-)	927	778	26	1.34599
G7210;G7210.1(-)	2667	2518	436	6.97394
G7211;G7211.1(-)	1503	1354	36	1.07086
G7212;G7212.1(-)	891	742	281	15.2528
G7213;G7213.1(-)	1777	1628	91.9998	2.27604
G7213;G7213.2(-)	1522	1373	0.000207593	6.0896e-06
G7214;G7214.1(+)	1275	1126	11.1478	0.398747
G7214;G7214.2(+)	1448	1299	75.8522	2.35183
G7215;G7215.1(+)	1630	1481	317	8.62088
G7216;G7216.1(+)	775	626	32	2.05884
G7217;G7217.1(+)	687	538	1885.68	141.167
G7217;G7217.2(+)	804	655	274.316	16.8678
G7218;G7218.1(+)	991	842	544	26.0216
G7219;G7219.1(+)	1466	1317	492	15.0462
G7220;G7220.1(-)	1383	1234	63	2.05623
G7221;G7221.1(-)	2457	2308	456	7.95749
G7222;G7222.1(-)	1528	1379	628.528	18.3572
G7222;G7222.2(-)	1432	1283	75.472	2.36923
G7223;G7223.1(-)	678	529	32.5872	2.48106
G7223;G7223.2(-)	804	655	143.413	8.81849
G7224;G7224.1(-)	1863	1714	725	17.0363
G7225;G7225.1(-)	2061	1912	1052	22.1603
G7225;G7225.2(-)	1617	1468	0	0
G7226;G7226.1(+)	2438	2289	858.375	15.1035
G7226;G7226.2(+)	2238	2089	464.625	8.95801
G7227;G7227.1(+)	2037	1888	113	2.41059
G7228;G7228.1(-)	1575	1426	213	6.01599
G7229;G7229.1(-)	1016	867	892	41.4375
G7230;G7230.1(+)	2650	2501	60	0.96624
G7231;G7231.1(+)	731	582	195	13.4946
G7232;G7232.1(-)	722	573	593	41.6819
G7233;G7233.1(+)	499	350	92	10.5869
G7234;G7234.1(-)	1191	1042	375	14.4948
G7235;G7235.1(-)	1430	1281	559	17.5756
G7236;G7236.1(+)	859	710	1621	91.9543
G7237;G7237.1(-)	1038	889	732	33.1632
G7238;G7238.1(+)	2347	2198	230	4.21451
G7239;G7239.1(+)	1270	1121	311	11.1738
G7240;G7240.1(-)	2651	2502	1598	25.7239
G7241;G7241.1(+)	1183	1034	628.963	24.4992
G7242;G7242.1(-)	1341	1192	171	5.77786
G7243;G7243.1(+)	1301	1152	440	15.3832
G7244;G7244.1(+)	881	732	136	7.48299
G7245;G7245.1(-)	1024	875	522	24.0276
G7246;G7246.1(-)	689	540	300	22.3756
G7247;G7247.1(-)	1667	1518	126.906	3.36712
G7247;G7247.2(-)	1541	1392	21.2892	0.615981
G7248;G7248.1(-)	1445	1296	1136	35.3037
G7249;G7249.1(+)	1446	1297	55	1.70793
G7250;G7250.1(-)	1100	951	580.928	24.603
G7250;G7250.2(-)	879	730	357.072	19.7007
G7251;G7251.1(+)	2925	2776	1020.57	14.8071
G7251;G7251.2(+)	700	551	254.43	18.5979
G7252;G7252.1(-)	2397	2248	51	0.913737
G7253;G7253.1(+)	573	424	2019	191.786
G7254;G7254.1(-)	2301	2152	5216.65	97.633
G7254;G7254.2(-)	1695	1546	677.649	17.654
G7254;G7254.3(-)	2183	2034	0	0
G7255;G7255.1(+)	1047	898	1906	85.4858
G7256;G7256.1(-)	1785	1636	92	2.26491
G7257;G7257.1(-)	890	741	98	5.32666
G7258;G7258.1(-)	1042	893	1124	50.6946
G7259;G7259.1(-)	969	820	226	11.1005
G7259;G7259.2(-)	1165	1016	0	0
G7260;G7260.1(-)	1225	1076	557	20.8492
G7261;G7261.1(-)	461	312	41.8437	5.40161
G7261;G7261.2(-)	649	500	0	0
G7261;G7261.3(-)	922	773	1772.25	92.3405
G7261;G7261.4(-)	998	849	48.157	2.28454
G7261;G7261.5(-)	727	578	338.751	23.6048
G7262;G7262.1(+)	639	490	625.985	51.4535
G7263;G7263.1(-)	815	666	72	4.35417
G7264;G7264.1(-)	2006	1857	0	0
G7265;G7265.1(-)	1934	1785	5	0.112818
G7266;G7266.1(+)	1405	1256	956	30.656
G7267;G7267.1(-)	689	540	892	66.5301
G7268;G7268.1(-)	912	763	1032	54.4757
G7269;G7269.1(-)	1159	1010	0	0
G7269;G7269.2(-)	1020	871	0	0
G7270;G7270.1(-)	2997	2848	109	1.54147
G7271;G7271.1(+)	684	535	293.182	22.0714
G7272;G7272.1(-)	1043	894	140	6.30722
G7273;G7273.1(-)	2147	1998	138	2.78183
G7274;G7274.1(+)	1098	949	354	15.024
G7275;G7275.1(-)	1416	1267	90	2.86097
G7276;G7276.1(+)	1856	1707	329	7.76264
G7277;G7277.1(-)	890	741	319.089	17.3436
G7277;G7277.2(-)	824	675	78.7919	4.70138
G7277;G7277.3(-)	744	595	9882.12	668.93
G7278;G7278.1(+)	2282	2133	415.771	7.85074
G7278;G7278.2(+)	1720	1571	1114.23	28.5657
G7279;G7279.1(-)	1211	1062	68	2.57888
G7280;G7280.1(-)	1455	1306	333	10.2695
G7281;G7281.1(-)	2576	2427	557	9.24342
G7282;G7282.1(+)	998	849	138.837	6.58636
G7282;G7282.2(+)	1127	978	341.163	14.0498
G7283;G7283.1(+)	872	723	0	0
G7283;G7283.2(+)	1320	1171	52392	1802
G7284;G7284.1(+)	2332	2183	1333	24.5937
G7285;G7285.1(-)	1834	1685	1022	24.4286
G7286;G7286.1(+)	2106	1957	33	0.679157
G7287;G7287.1(-)	1906	1757	1	0.0229232
G7288;G7288.1(+)	2312	2163	881	16.4046
G7289;G7289.1(+)	1623	1474	832.607	22.7504
G7289;G7289.2(+)	644	495	116.393	9.47043
G7290;G7290.1(-)	947	798	45.0484	2.27365
G7290;G7290.2(-)	823	674	1729.95	103.376
G7291;G7291.1(-)	1333	1184	82.0594	2.79141
G7291;G7291.2(-)	1232	1083	104.463	3.88492
G7292;G7292.1(+)	558	409	7.13173	0.702294
G7292;G7292.2(+)	588	439	237.93	21.8289
G7292;G7292.3(+)	654	505	2160.94	172.345
G7293;G7293.1(+)	1780	1631	203	5.0129
G7294;G7294.1(-)	943	794	11	0.557981
G7295;G7295.1(+)	3326	3177	322	4.08212
G7296;G7296.1(-)	1401	1252	310	9.97251
G7297;G7297.1(+)	788	639	559	35.2337
G7298;G7298.1(-)	1946	1797	647	14.5012
G7299;G7299.1(-)	1083	934	75	3.23416
G7300;G7300.1(+)	1324	1175	183	6.27279
G7301;G7301.1(-)	746	597	0	0
G7301;G7301.2(-)	2150	2001	0	0
G7301;G7301.3(-)	2031	1882	0	0
G7301;G7301.4(-)	1997	1848	0	0
G7301;G7301.5(-)	1500	1351	22	0.655865
G7302;G7302.1(-)	805	656	284	17.4366
G7303;G7303.1(-)	839	690	667	38.9336
G7304;G7304.1(+)	908	759	27	1.43275
G7305;G7305.1(+)	730	581	331	22.9456
G7306;G7306.1(+)	694	545	50.6906	3.74609
G7306;G7306.2(+)	1114	965	83.7681	3.49622
G7307;G7307.1(+)	461	312	249	32.1434
G7308;G7308.1(-)	1800	1651	165	4.02517
G7308;G7308.2(-)	1620	1471	0	0
G7309;G7309.1(+)	2684	2535	92	1.4617
G7310;G7310.1(-)	1068	919	477	20.905
G7311;G7311.1(-)	1305	1156	343.98	11.9846
G7311;G7311.2(-)	1100	951	14105	597.366
G7312;G7312.1(-)	1128	979	256	10.5318
G7313;G7313.1(+)	626	477	922	77.8502
G7314;G7314.1(+)	1135	986	422	17.2378
G7315;G7315.1(-)	1775	1626	342	8.47135
G7315;G7315.2(-)	1630	1481	0	0
G7316;G7316.1(-)	2521	2372	38	0.645232
G7317;G7317.1(-)	2762	2613	2501	38.5497
G7318;G7318.1(-)	1221	1072	226	8.49104
G7319;G7319.1(-)	951	802	48	2.41054
G7320;G7320.1(-)	662	513	20	1.57022
G7321;G7321.1(-)	928	779	2406	124.396
G7322;G7322.1(-)	1473	1324	319	9.70398
G7323;G7323.1(-)	1266	1117	413	14.8917
G7324;G7324.1(+)	1443	1294	2	0.0622505
G7325;G7325.1(+)	1727	1578	948.425	24.2071
G7325;G7325.2(+)	950	801	667.575	33.5672
G7326;G7326.1(+)	1427	1278	715	22.5332
G7327;G7327.1(-)	943	794	1619.29	82.1392
G7327;G7327.2(-)	1196	1047	48.7139	1.87393
G7328;G7328.1(+)	1629	1480	1503	40.902
G7329;G7329.1(+)	516	367	0	0
G7329;G7329.2(+)	629	480	150	12.5863
G7329;G7329.3(+)	1328	1179	1007	34.4004
G7330;G7330.1(+)	436	287	357	50.0995
G7331;G7331.1(-)	1012	863	84	3.92027
G7332;G7332.1(-)	1756	1607	84	2.10528
G7333;G7333.1(-)	2573	2424	4053	67.3428
G7334;G7334.1(+)	1380	1231	393	12.8582
G7335;G7335.1(+)	732	583	1353	93.4709
G7336;G7336.1(-)	1600	1451	704	19.5413
G7337;G7337.1(-)	1167	1018	12.2651	0.485254
G7337;G7337.2(-)	918	769	18.7349	0.981235
G7338;G7338.1(-)	1213	1064	500.303	18.9382
G7338;G7338.2(-)	655	506	0.00172542	0.000137338
G7338;G7338.3(-)	592	443	17.6957	1.60883
G7339;G7339.1(+)	968	819	106	5.21278
G7340;G7340.1(-)	2531	2382	494	8.35281
G7341;G7341.1(-)	492	343	59	6.92796
G7342;G7342.1(+)	733	584	2723.28	187.813
G7342;G7342.2(+)	842	693	101.725	5.91209
G7343;G7343.1(-)	1650	1501	2063.33	55.365
G7343;G7343.2(-)	1493	1344	1782.67	53.4218
G7344;G7344.1(+)	1616	1467	303	8.31878
G7345;G7345.1(-)	863	714	223681	12617.6
G7346;G7346.1(-)	1422	1273	334	10.5673
G7347;G7347.1(+)	1737	1588	294	7.45666
G7348;G7348.1(-)	1265	1116	17	0.613525
G7349;G7349.1(-)	2280	2131	2598.6	49.1137
G7349;G7349.2(-)	1961	1812	102.402	2.27613
G7350;G7350.1(-)	946	797	57	2.88047
G7351;G7351.1(+)	1223	1074	520	19.5005
G7352;G7352.1(-)	1247	1098	191	7.00613
G7353;G7353.1(-)	1368	1219	537	17.7426
G7354;G7354.1(-)	2419	2270	1348	23.9173
G7355;G7355.1(+)	453	304	6	0.794923
G7356;G7356.1(-)	550	401	0	0
G7357;G7357.1(+)	1241	1092	0	0
G7357;G7357.2(+)	1508	1359	2225.95	65.9694
G7358;G7358.1(+)	1338	1189	959	32.4851
G7359;G7359.1(+)	1729	1580	85	2.16675
G7360;G7360.1(+)	2153	2004	653	13.1239
G7361;G7361.1(+)	2167	2018	47	0.938046
G7362;G7362.1(+)	735	586	1533.81	105.419
G7362;G7362.2(+)	900	751	282.194	15.134
G7363;G7363.1(+)	1317	1168	1139	39.2761
G7364;G7364.1(+)	2214	2065	386	7.52861
G7365;G7365.1(+)	911	762	32	1.69138
G7366;G7366.1(+)	1230	1081	916	34.1285
G7367;G7367.1(+)	314	165	33	8.05522
G7368;G7368.1(-)	1455	1306	609	18.7811
G7369;G7369.1(-)	1291	1142	67	2.36296
G7370;G7370.1(+)	1102	953	365	15.4258
G7371;G7371.1(+)	1797	1648	546	13.3439
G7372;G7372.1(+)	1859	1710	296	6.97177
G7373;G7373.1(+)	1745	1596	502.153	12.6722
G7373;G7373.2(+)	1511	1362	11.2878	0.333794
G7373;G7373.3(+)	1457	1308	532.559	16.3986
G7374;G7374.1(+)	1414	1265	478	15.2189
G7375;G7375.1(-)	1973	1824	543	11.9901
G7376;G7376.1(-)	2299	2150	801	15.0052
G7377;G7377.1(+)	1888	1739	48	1.1117
G7378;G7378.1(+)	1364	1215	19	0.629832
G7379;G7379.1(-)	1019	870	28	1.29624
G7380;G7380.1(-)	773	624	127	8.19722
G7381;G7381.1(-)	744	595	279	18.8858
G7382;G7382.1(+)	1380	1231	1499.28	49.0537
G7382;G7382.2(+)	1158	1009	52.7216	2.10448
G7383;G7383.1(+)	1401	1252	376	12.0957
G7384;G7384.1(+)	1562	1413	692	19.7247
G7385;G7385.1(+)	1599	1450	262	7.27747
G7386;G7386.1(-)	1386	1237	900	29.3035
G7387;G7387.1(+)	1800	1651	760.762	18.5588
G7387;G7387.2(+)	2073	1924	1663.24	34.8174
G7388;G7388.1(+)	1712	1563	4104	105.754
G7389;G7389.1(+)	1610	1461	974	26.8507
G7390;G7390.1(+)	1010	861	0	0
G7390;G7390.2(+)	1435	1286	606.799	19.0043
G7390;G7390.3(+)	1152	1003	0	0
G7390;G7390.4(+)	1739	1590	35.2012	0.891677
G7390;G7390.5(+)	1314	1165	0	0
G7390;G7390.6(+)	913	764	0	0
G7390;G7390.7(+)	968	819	0	0
G7390;G7390.8(+)	1276	1127	0	0
G7391;G7391.1(-)	586	437	14	1.29031
G7392;G7392.1(+)	1104	955	88	3.7113
G7393;G7393.1(+)	1220	1071	0.00330855	0.000124421
G7393;G7393.2(+)	1223	1074	289.698	10.864
G7393;G7393.3(+)	1360	1211	0	0
G7393;G7393.4(+)	978	829	92.41	4.48964
G7393;G7393.5(+)	1228	1079	2223.89	83.0116
G7394;G7394.1(-)	957	808	10	0.498466
G7395;G7395.1(+)	2308	2159	770	14.3643
G7396;G7396.1(-)	1452	1303	649	20.0608
G7397;G7397.1(+)	606	457	134	11.8096
G7398;G7398.1(+)	458	309	165	21.5066
G7399;G7399.1(+)	1374	1225	290.784	9.56053
G7399;G7399.2(+)	1527	1378	297.216	8.687
G7400;G7400.1(+)	635	486	6	0.497236
G7400;G7400.2(+)	930	781	0	0
G7401;G7401.1(+)	1011	862	154	7.1955
G7402;G7402.1(+)	2307	2158	290.693	5.42539
G7402;G7402.2(+)	2652	2503	21.3067	0.342849
G7403;G7403.1(-)	1300	1151	132	4.61898
G7404;G7404.1(-)	2646	2497	827	13.3393
G7405;G7405.1(-)	3092	2943	473.253	6.47665
G7405;G7405.2(-)	3194	3045	12491.7	165.228
G7406;G7406.1(-)	2799	2650	473.909	7.20272
G7406;G7406.2(-)	2654	2505	0.0905116	0.00145527
G7407;G7407.1(-)	1347	1198	170	5.7153
G7408;G7408.1(+)	1257	1108	1	0.0363503
G7409;G7409.1(+)	2686	2537	124	1.96856
G7410;G7410.1(+)	2062	1913	767	16.1483
G7411;G7411.1(+)	2097	1948	360	7.44322
G7412;G7412.1(-)	3421	3272	249	3.06502
G7413;G7413.1(+)	967	818	224.549	11.0562
G7413;G7413.2(+)	610	461	1157.45	101.123
G7414;G7414.1(-)	1346	1197	361.149	12.1518
G7415;G7415.1(+)	2116	1967	1080	22.114
G7416;G7416.1(-)	1271	1122	1476.19	52.9902
G7416;G7416.2(-)	463	314	826.593	106.025
G7416;G7416.3(-)	1040	891	2228.22	100.723
G7417;G7417.1(+)	1299	1150	228	7.98517
G7418;G7418.1(-)	1121	972	167	6.91986
G7419;G7419.1(-)	1002	853	33	1.55816
G7420;G7420.1(+)	1530	1381	0	0
G7420;G7420.2(+)	1831	1682	176	4.21438
G7421;G7421.1(-)	1703	1554	132	3.42113
G7422;G7422.1(+)	387	238	150.909	25.538
G7422;G7422.2(+)	1058	909	1140.58	50.5369
G7422;G7422.3(+)	707	558	936.44	67.5916
G7423;G7423.1(-)	757	608	163	10.7977
G7424;G7424.1(+)	1016	867	163	7.57209
G7425;G7425.1(-)	1307	1158	1887	65.6312
G7426;G7426.1(-)	978	829	318	15.4497
G7427;G7427.1(-)	1161	1012	383	15.2428
G7428;G7428.1(+)	765	616	155	10.1344
G7429;G7429.1(-)	1439	1290	664	20.7313
G7430;G7430.1(-)	2120	1971	1145	23.3973
G7431;G7431.1(-)	2178	2029	930.73	18.4752
G7431;G7431.2(-)	2069	1920	155.27	3.25711
G7432;G7432.1(-)	1781	1632	27	0.666332
G7433;G7433.1(+)	772	623	99	6.40021
G7434;G7434.1(+)	1277	1128	144	5.14163
G7435;G7435.1(-)	1815	1666	134	3.23949
G7436;G7436.1(+)	1663	1514	1954	51.9812
G7437;G7437.1(-)	1227	1078	333.864	12.4738
G7438;G7438.1(+)	1145	996	298.267	12.0613
G7438;G7438.2(+)	1046	897	8.08134	0.362859
G7438;G7438.3(+)	958	809	918.651	45.7351
G7439;G7439.1(+)	675	526	64	4.90051
G7440;G7440.1(+)	1630	1481	561	15.2565
G7441;G7441.1(+)	1331	1182	46	1.56743
G7442;G7442.1(-)	1500	1351	404	12.0441
G7443;G7443.1(-)	630	481	111	9.29448
G7444;G7444.1(+)	2263	2114	325	6.19192
G7445;G7445.1(+)	1267	1118	643	23.1642
G7446;G7446.1(-)	1919	1770	1145	26.0543
G7447;G7447.1(+)	1423	1274	102	3.22462
G7447;G7447.2(+)	819	670	0	0
G7448;G7448.1(-)	580	431	153	14.2975
G7449;G7449.1(-)	2412	2263	1158	20.6097
G7450;G7450.1(-)	1652	1503	1418	37.9983
G7451;G7451.1(-)	1108	959	79	3.31784
G7451;G7451.2(-)	1209	1060	0	0
G7452;G7452.1(+)	1124	975	67.0976	2.77172
G7452;G7452.2(+)	1247	1098	133.902	4.91172
G7453;G7453.1(+)	2767	2618	399	6.13833
G7454;G7454.1(-)	1400	1251	237	7.63024
G7455;G7455.1(+)	602	453	419	37.2532
G7456;G7456.1(-)	2116	1967	679	13.9031
G7457;G7457.1(-)	1859	1710	297	6.99532
G7457;G7457.2(-)	1696	1547	0	0
G7458;G7458.1(+)	1928	1779	836	18.9268
G7459;G7459.1(-)	1513	1364	489.519	14.4545
G7459;G7459.2(-)	1226	1077	137.481	5.14131
G7460;G7460.1(+)	1084	935	240	10.3382
G7461;G7461.1(-)	470	321	15	1.88206
G7462;G7462.1(-)	765	616	671	43.8722
G7463;G7463.1(-)	526	377	289	30.8748
G7464;G7464.1(+)	1586	1437	281.754	7.89697
G7465;G7465.1(-)	1689	1540	1547.57	40.4742
G7465;G7465.2(-)	1561	1412	393.672	11.2291
G7466;G7466.1(-)	669	520	24	1.8589
G7467;G7467.1(+)	976	827	40159.6	1955.83
G7467;G7467.2(+)	766	617	6622.24	432.282
G7467;G7467.3(+)	1277	1128	791.721	28.269
G7467;G7467.4(+)	855	706	5232.43	298.501
G7467;G7467.5(+)	883	734	0	0
G7468;G7468.1(+)	1875	1726	807.545	18.844
G7468;G7468.2(+)	1870	1721	95.4551	2.23391
G7469;G7469.1(+)	1672	1523	89	2.35363
G7470;G7470.1(+)	661	512	70	5.5065
G7471;G7471.1(+)	435	286	0	0
G7471;G7471.2(+)	883	734	0	0
G7471;G7471.3(+)	1018	869	0	0
G7472;G7472.1(+)	1501	1352	237.49	7.07482
G7472;G7472.2(+)	2081	1932	709.51	14.791
G7473;G7473.1(+)	1401	1252	230	7.39896
G7474;G7474.1(-)	1528	1379	275	8.03185
G7475;G7475.1(-)	1441	1292	358.889	11.1878
G7475;G7475.2(-)	1333	1184	410.111	13.9507
G7475;G7475.3(-)	537	388	0	0
G7476;G7476.1(-)	1245	1096	114	4.1893
G7477;G7477.1(+)	2351	2202	1888.55	34.5428
G7477;G7477.2(+)	2027	1878	56.4545	1.21074
G7478;G7478.1(-)	1392	1243	95	3.07822
G7479;G7479.1(-)	1357	1208	395	13.1697
G7480;G7480.1(-)	958	809	155.151	7.72418
G7480;G7480.2(-)	739	590	626.849	42.7916
G7481;G7481.1(+)	1065	916	620.36	27.2769
G7481;G7481.2(+)	687	538	130.64	9.78007
G7482;G7482.1(-)	759	610	216	14.2617
G7483;G7483.1(-)	2149	2000	186.675	3.75926
G7483;G7483.2(-)	1935	1786	106.949	2.4118
G7483;G7483.3(-)	2074	1925	1772.38	37.0828
G7484;G7484.1(-)	2138	1989	625.98	12.6757
G7484;G7484.2(-)	1941	1792	380.02	8.54114
G7485;G7485.1(+)	1938	1789	473	10.6487
G7486;G7486.1(+)	1406	1257	44	1.40982
G7487;G7487.1(-)	1363	1214	11	0.36494
G7488;G7488.1(+)	625	476	94	7.95368
G7489;G7489.1(+)	697	548	334	24.5478
G7490;G7490.1(-)	1037	888	344	15.6024
G7491;G7491.1(+)	991	842	315	15.0677
G7492;G7492.1(-)	295	146	46	12.6897
G7493;G7493.1(-)	1085	936	604	25.9901
G7494;G7494.1(-)	1980	1831	435	9.5686
G7495;G7495.1(-)	1807	1658	68	1.65185
G7496;G7496.1(-)	2046	1897	2361	50.1275
G7497;G7497.1(+)	1284	1135	553.522	19.642
G7497;G7497.2(+)	1081	932	327.478	14.1519
G7498;G7498.1(+)	1703	1554	304	7.87898
G7499;G7499.1(+)	1350	1201	311	10.4295
G7500;G7500.1(-)	825	676	146.045	8.70134
G7500;G7500.2(-)	788	639	10.9553	0.690512
G7501;G7501.1(+)	925	776	33	1.71277
G7502;G7502.1(+)	756	607	641.874	42.5901
G7503;G7503.1(+)	1490	1341	113.205	3.40003
G7503;G7503.2(+)	1622	1473	546.795	14.951
G7504;G7504.1(-)	2332	2183	777	14.3356
G7505;G7505.1(+)	1415	1266	12	0.381764
G7506;G7506.1(+)	1921	1772	1085.15	24.6645
G7506;G7506.2(+)	677	528	236.851	18.0671
G7507;G7507.1(+)	1851	1702	148	3.50227
G7508;G7508.1(+)	1112	963	101	4.22418
G7509;G7509.1(+)	734	585	586.843	40.403
G7509;G7509.2(+)	957	808	199.283	9.93356
G7510;G7510.1(+)	616	467	737	63.562
G7511;G7511.1(-)	1072	923	6.61641e-06	2.88714e-07
G7511;G7511.2(-)	1853	1704	347	8.20176
G7512;G7512.1(+)	2037	1888	2761.83	58.9172
G7512;G7512.2(+)	1951	1802	854.171	19.0914
G7513;G7513.1(-)	2257	2108	29	0.554083
G7514;G7514.1(-)	1955	1806	158.565	3.5362
G7514;G7514.2(-)	2096	1947	174.435	3.60841
G7515;G7515.1(-)	2219	2070	335.143	6.52089
G7515;G7515.2(-)	2009	1860	1263.86	27.3673
G7516;G7516.1(-)	1725	1576	809	20.6747
G7517;G7517.1(-)	1791	1642	3433	84.2069
G7518;G7518.1(+)	1895	1746	480.949	11.0944
G7518;G7518.2(+)	918	769	397.583	20.8233
G7519;G7519.1(+)	2074	1925	536.785	11.231
G7520;G7520.1(+)	2161	2012	444.737	8.90271
G7520;G7520.2(+)	2482	2333	115.263	1.98987
G7521;G7521.1(-)	1319	1170	591	20.3446
G7522;G7522.1(+)	2080	1931	754	15.7267
G7523;G7523.1(+)	515	366	1098	120.828
G7524;G7524.1(-)	1584	1435	459	12.8827
G7525;G7525.1(+)	804	655	515.004	31.6677
G7525;G7525.2(+)	579	430	0	0
G7525;G7525.3(+)	793	644	30.9965	1.93854
G7526;G7526.1(-)	2041	1892	5	0.106438
G7527;G7527.1(-)	1183	1034	980	38.1727
G7528;G7528.1(-)	1820	1671	189.039	4.55639
G7528;G7528.2(-)	2112	1963	110.961	2.27666
G7529;G7529.1(+)	514	365	13	1.43449
G7530;G7530.1(-)	1328	1179	1355	46.2885
G7531;G7531.1(+)	2110	1961	1395	28.6513
G7532;G7532.1(-)	1351	1202	7922	265.447
G7533;G7533.1(-)	1587	1438	1910	53.4961
G7534;G7534.1(-)	2289	2140	1436	27.0264
G7535;G7535.1(-)	937	788	509	26.0159
G7536;G7536.1(+)	813	664	3	0.18197
G7537;G7537.1(+)	1166	1017	34	1.3465
G7538;G7538.1(+)	301	152	209	55.3796
G7539;G7539.1(+)	1975	1826	1423.1	31.3893
G7539;G7539.2(+)	1335	1186	1801.9	61.1918
G7540;G7540.1(-)	1149	1000	117	4.7123
G7541;G7541.1(+)	940	791	609	31.009
G7542;G7542.1(+)	994	845	1207.49	57.5539
G7543;G7543.1(+)	1080	931	180	7.787
G7544;G7544.1(-)	2499	2350	723	12.3913
G7545;G7545.1(-)	2081	1932	1070	22.3061
G7546;G7546.1(-)	807	658	172	10.5281
G7547;G7547.1(-)	1043	894	1995.85	89.9162
G7547;G7547.2(-)	1077	928	115.566	5.01569
G7547;G7547.3(-)	870	721	312.173	17.4384
